brand,sentiment,total_words,words,own_ratio,total_ratio,odds.ratio
Spirit of Unity,anticipation,320,16.0,0.0529595015576324,0.054584188292094146,-0.04359355419789121
Spirit of Unity,disgust,320,13.0,0.04361370716510903,0.03530989560699559,0.30470906890541516
Spirit of Unity,fear,320,13.0,0.04361370716510903,0.01780227637249029,1.292719894679882
Spirit of Unity,joy,320,21.0,0.06853582554517133,0.05542922526541431,0.30621147808041566
Spirit of Unity,negative,320,22.0,0.07165109034267912,0.06256585673196113,0.19561309039489344
Spirit of Unity,positive,320,55.0,0.17445482866043613,0.13041148269918745,0.41978262571506253
Spirit of Unity,sadness,320,11.0,0.037383177570093455,0.02120217312007962,0.8181770617507724
Spirit of Unity,surprise,320,15.0,0.04984423676012461,0.036466587885671795,0.4508514870945042
Spirit of Unity,trust,320,26.0,0.08411214953271028,0.06192397008627474,0.44181623591478353
Springbank,anger,12501,186.0,0.014957606782914733,0.01805587484422074,-0.2715889610343583
Springbank,anticipation,12501,680.0,0.05447128459446489,0.054584188292094146,-0.002987207492683125
Springbank,disgust,12501,413.0,0.03311470164773636,0.03530989560699559,-0.09260069570938742
Springbank,fear,12501,206.0,0.01655735082386818,0.01780227637249029,-0.10458986993492071
Springbank,joy,12501,631.0,0.05055191169412894,0.05542922526541431,-0.1328811924363025
Springbank,negative,12501,691.0,0.05535114381698928,0.06256585673196113,-0.17676243808191858
Springbank,positive,12501,1543.0,0.12350023996160614,0.13041148269918745,-0.07855705913098493
Springbank,sadness,12501,221.0,0.017757158854583267,0.02120217312007962,-0.2558113726768015
Springbank,surprise,12501,440.0,0.03527435610302351,0.036466587885671795,-0.0479554674044991
Springbank,trust,12501,794.0,0.06358982562789954,0.06192397008627474,0.038297983866508976
St George's Distillery,anger,2032,40.0,0.02016724053123463,0.01805587484422074,0.15954537103018326
St George's Distillery,anticipation,2032,113.0,0.056074766355140186,0.054584188292094146,0.03886860599408176
St George's Distillery,disgust,2032,66.0,0.03295622233152976,0.03530989560699559,-0.09952167541684555
St George's Distillery,fear,2032,39.0,0.019675356615838663,0.01780227637249029,0.1443280547872112
St George's Distillery,joy,2032,110.0,0.05459911460895229,0.05542922526541431,-0.02176928692920498
St George's Distillery,negative,2032,141.0,0.06984751598622725,0.06256585673196113,0.1588332411201335
St George's Distillery,positive,2032,266.0,0.13133300541072307,0.13041148269918745,0.010158622622583288
St George's Distillery,sadness,2032,34.0,0.01721593703885883,0.02120217312007962,-0.3004674347478465
St George's Distillery,surprise,2032,84.0,0.041810132808657155,0.036466587885671795,0.19727741050977657
St George's Distillery,trust,2032,124.0,0.06148548942449582,0.06192397008627474,-0.010251994309027294
St. Magdalene,anger,688,10.0,0.015965166908563134,0.01805587484422074,-0.1775406878101622
St. Magdalene,anticipation,688,39.0,0.05805515239477504,0.054584188292094146,0.0889410138571437
St. Magdalene,disgust,688,24.0,0.036284470246734396,0.03530989560699559,0.03927965104054777
St. Magdalene,fear,688,19.0,0.02902757619738752,0.01780227637249029,0.7053623819276521
St. Magdalene,joy,688,31.0,0.04644412191582003,0.05542922526541431,-0.25515082613886975
St. Magdalene,negative,688,46.0,0.06821480406386067,0.06256585673196113,0.12470930043352978
St. Magdalene,positive,688,56.0,0.08272859216255443,0.13041148269918745,-0.6566129677597878
St. Magdalene,sadness,688,18.0,0.027576197387518143,0.02120217312007962,0.3792113888912137
St. Magdalene,surprise,688,22.0,0.033381712626995644,0.036466587885671795,-0.12751724243047122
St. Magdalene,trust,688,50.0,0.07402031930333818,0.06192397008627474,0.25742339014082233
Stranahan's Colorado,anger,1151,26.0,0.0234375,0.01805587484422074,0.3763503669779881
Stranahan's Colorado,anticipation,1151,71.0,0.0625,0.054584188292094146,0.1953730916740726
Stranahan's Colorado,disgust,1151,44.0,0.0390625,0.03530989560699559,0.14571172885747666
Stranahan's Colorado,fear,1151,23.0,0.020833333333333332,0.01780227637249029,0.22683195902342496
Stranahan's Colorado,joy,1151,66.0,0.058159722222222224,0.05542922526541431,0.06937353558088159
Stranahan's Colorado,negative,1151,86.0,0.07552083333333333,0.06256585673196113,0.2714991158665997
Stranahan's Colorado,positive,1151,175.0,0.1527777777777778,0.13041148269918745,0.2283638079747467
Stranahan's Colorado,sadness,1151,26.0,0.0234375,0.02120217312007962,0.14460654887307553
Stranahan's Colorado,surprise,1151,39.0,0.034722222222222224,0.036466587885671795,-0.07071593233814259
Stranahan's Colorado,trust,1151,79.0,0.06944444444444445,0.06192397008627474,0.1653613143186681
Strathisla,anger,982,19.0,0.02034587995930824,0.01805587484422074,0.17226835480361366
Strathisla,anticipation,982,62.0,0.06408952187182096,0.054584188292094146,0.2316054088334084
Strathisla,disgust,982,39.0,0.04069175991861648,0.03530989560699559,0.20466412251689628
Strathisla,fear,982,21.0,0.022380467955239063,0.01780227637249029,0.33017847204129763
Strathisla,joy,982,63.0,0.06510681586978637,0.05542922526541431,0.2321617402248408
Strathisla,negative,982,48.0,0.04984740590030519,0.06256585673196113,-0.3278571407651887
Strathisla,positive,982,139.0,0.14242115971515767,0.13041148269918745,0.12709260138414738
Strathisla,sadness,982,21.0,0.022380467955239063,0.02120217312007962,0.07802806044863617
Strathisla,surprise,982,51.0,0.052899287894201424,0.036466587885671795,0.536673086017319
Strathisla,trust,982,61.0,0.06307222787385554,0.06192397008627474,0.026506924919912495
Strathmill,anger,873,13.0,0.016018306636155607,0.01805587484422074,-0.17274668118616232
Strathmill,anticipation,873,45.0,0.05263157894736842,0.054584188292094146,-0.05255442176951292
Strathmill,disgust,873,41.0,0.04805491990846682,0.03530989560699559,0.4446115872482763
Strathmill,fear,873,17.0,0.020594965675057208,0.01780227637249029,0.21022999168629503
Strathmill,joy,873,55.0,0.06407322654462243,0.05542922526541431,0.20907479912242735
Strathmill,negative,873,52.0,0.06064073226544622,0.06256585673196113,-0.04508839347721541
Strathmill,positive,873,103.0,0.11899313501144165,0.13041148269918745,-0.1321925605797445
Strathmill,sadness,873,16.0,0.019450800915331808,0.02120217312007962,-0.1243825800983395
Strathmill,surprise,873,23.0,0.02745995423340961,0.036466587885671795,-0.409245994562635
Strathmill,trust,873,61.0,0.07093821510297482,0.06192397008627474,0.19606506175989488
Sullivan's Cove,anger,859,26.0,0.031395348837209305,0.01805587484422074,0.7980825188308404
Sullivan's Cove,anticipation,859,63.0,0.07441860465116279,0.054584188292094146,0.4471802420846124
Sullivan's Cove,disgust,859,42.0,0.05,0.03530989560699559,0.5018555390827522
Sullivan's Cove,fear,859,31.0,0.037209302325581395,0.01780227637249029,1.063601610155121
Sullivan's Cove,joy,859,66.0,0.07790697674418605,0.05542922526541431,0.49110568743373384
Sullivan's Cove,negative,859,64.0,0.0755813953488372,0.06256585673196113,0.27265558489917785
Sullivan's Cove,positive,859,127.0,0.14883720930232558,0.13041148269918745,0.1906643411903015
Sullivan's Cove,sadness,859,29.0,0.03488372093023256,0.02120217312007962,0.7183417941709778
Sullivan's Cove,surprise,859,35.0,0.04186046511627907,0.036466587885671795,0.1990131260696594
Sullivan's Cove,trust,859,52.0,0.06162790697674419,0.06192397008627474,-0.006914174152642854
Suntory Hakushu,anger,3110,39.0,0.01285760205721633,0.01805587484422074,-0.4898467183901875
Suntory Hakushu,anticipation,3110,175.0,0.05657344905175185,0.054584188292094146,0.05164203077698819
Suntory Hakushu,disgust,3110,109.0,0.0353584056573449,0.03530989560699559,0.0019806679603920686
Suntory Hakushu,fear,3110,41.0,0.013500482160077145,0.01780227637249029,-0.39905079701104057
Suntory Hakushu,joy,3110,160.0,0.05175184828029573,0.05542922526541431,-0.09903645485434322
Suntory Hakushu,negative,3110,184.0,0.05946640951462552,0.06256585673196113,-0.07330059755788605
Suntory Hakushu,positive,3110,371.0,0.11957569913211186,0.13041148269918745,-0.12514667764658893
Suntory Hakushu,sadness,3110,54.0,0.01767920282867245,0.02120217312007962,-0.26215891785780293
Suntory Hakushu,surprise,3110,111.0,0.03600128576020572,0.036466587885671795,-0.018526783259970522
Suntory Hakushu,trust,3110,171.0,0.05528768884603021,0.06192397008627474,-0.16353970395866593
Suntory Hibiki,anger,2753,37.0,0.013798111837327523,0.01805587484422074,-0.38799746443454675
Suntory Hibiki,anticipation,2753,143.0,0.05228758169934641,0.054584188292094146,-0.06201475101857912
Suntory Hibiki,disgust,2753,77.0,0.02832244008714597,0.03530989560699559,-0.3181269913026016
Suntory Hibiki,fear,2753,28.0,0.010530137981118372,0.01780227637249029,-0.757537389262811
Suntory Hibiki,joy,2753,165.0,0.06027596223674655,0.05542922526541431,0.12093593377738204
Suntory Hibiki,negative,2753,194.0,0.07080610021786492,0.06256585673196113,0.17849809107483014
Suntory Hibiki,positive,2753,386.0,0.14052287581699346,0.13041148269918745,0.10773410278920788
Suntory Hibiki,sadness,2753,45.0,0.01670297748729121,0.02120217312007962,-0.34410683992603186
Suntory Hibiki,surprise,2753,92.0,0.03376906318082789,0.036466587885671795,-0.11087305881012521
Suntory Hibiki,trust,2753,171.0,0.06245461147421932,0.06192397008627474,0.012310131440752065
Suntory Yamazaki,anger,5309,93.0,0.01770244821092279,0.01805587484422074,-0.028519427757046474
Suntory Yamazaki,anticipation,5309,266.0,0.05028248587570622,0.054584188292094146,-0.1184271223298893
Suntory Yamazaki,disgust,5309,145.0,0.02749529190207156,0.03530989560699559,-0.36088795284138453
Suntory Yamazaki,fear,5309,76.0,0.014500941619585688,0.01780227637249029,-0.2959151452520334
Suntory Yamazaki,joy,5309,278.0,0.05254237288135593,0.05542922526541431,-0.07716548729690696
Suntory Yamazaki,negative,5309,332.0,0.06271186440677966,0.06256585673196113,0.0033628428399297716
Suntory Yamazaki,positive,5309,676.0,0.12749529190207157,0.13041148269918745,-0.03262693133675757
Suntory Yamazaki,sadness,5309,105.0,0.019962335216572504,0.02120217312007962,-0.08693164297639733
Suntory Yamazaki,surprise,5309,154.0,0.02919020715630885,0.036466587885671795,-0.321090766200471
Suntory Yamazaki,trust,5309,293.0,0.05536723163841808,0.06192397008627474,-0.1614655799815334
Talisker,anger,14277,329.0,0.023112480739599383,0.01805587484422074,0.3562037938662118
Talisker,anticipation,14277,766.0,0.05371900826446281,0.054584188292094146,-0.023050427459429736
Talisker,disgust,14277,496.0,0.03480879675024513,0.03530989560699559,-0.020620611104035295
Talisker,fear,14277,313.0,0.02199187561283093,0.01780227637249029,0.3049089219997723
Talisker,joy,14277,741.0,0.0519680627538871,0.05542922526541431,-0.09302156345021086
Talisker,negative,14277,1070.0,0.07501050567306346,0.06256585673196113,0.2617170995740038
